Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Price,Location
6962 Maidford Dr,5 Beds,3 Baths,"2,428 sqft",Year Built: 2021,3 Car Garage,"$490,000",Colorado Springs
812 E  Cucharras St,3 Beds,1 Bath,972 sqft,Year Built: 1903,Garage,"$380,000",Colorado Springs
2333 N  Logan Ave,3 Beds,2 Baths,"1,133 sqft",Year Built: 1951,Garage,"$485,000",Colorado Springs
10678 Forest Creek Dr,2 Beds,2 Baths,"3,300 sqft",Year Built: 2015,2 Car Garage,"$598,636",Colorado Springs
5006 Galena Dr,3 Beds,2 Baths,"2,080 sqft",Year Built: 1971,1 Car Garage,"$425,000",Colorado Springs
6977 Prince Dr,4 Beds,3 Baths,"2,076 sqft (on 0.39 acres)",Year Built: 1967,2 Car Garage,"$529,900",Colorado Springs
7623 Canyon Oak Dr,3 Beds,3 Baths,"2,480 sqft",Year Built: 2006,2 Car Garage,"$525,000",Colorado Springs
8078 Radcliff Dr,4 Beds,3 Baths,"2,420 sqft",Year Built: 1998,2 Car Garage,"$485,000",Colorado Springs
419 Kinnikinnik Dr,5 Beds,2 Baths,"3,078 sqft (on 0.27 acres)",Year Built: 1954,1 Car Garage,"$619,900",Colorado Springs
Coral Plan in Hansen Ranch by Richmond American Homes,3 Beds,3 Baths,"1,831 sqft",Year Built: 2023,No Info,"$458,950+",Colorado Springs
Carlton II Plan in TimberRidge by Vantage Homes,6 Beds,5 Baths,"3,582 sqft",Year Built: 2023,Garage,"$681,200+",Colorado Springs
Dunham Plan in Village Cooperative of Ute Valley (Active Adults 62+) by Village Cooperative,2 Beds,1 Bath,"1,306 sqft",Year Built: 2023,No Info,"$225,000+",Colorado Springs
1233 Terrace Rd,2 Beds,2 Baths,"1,854 sqft",Year Built: 1967,2 Car Garage,"$600,000",Colorado Springs
Ellingwood Plan in Revel at Wolf Ranch by Toll Brothers,3 Beds,3 Baths,"4,017 sqft",Year Built: 2023,No Info,"$642,995+",Colorado Springs
Capstone Plan in Wolf Ranch by Classic Homes,5 Beds,4 Baths,"2,991 sqft",Year Built: 2023,No Info,"$585,300+",Colorado Springs
12615 Porcupine Ln,5 Beds,3 Baths,"3,640 sqft (on 5.31 acres)",Year Built: 2013,15 Car Garage,"$1,200,000",Colorado Springs
3695 Needles Dr,4 Beds,3 Baths,"4,048 sqft (on 5.58 acres)",Year Built: 1979,2 Car Garage,"$847,000",Colorado Springs
9547 Dewitt Dr,4 Beds,3 Baths,"3,340 sqft",Year Built: 2020,2 Car Garage,"$694,900",Colorado Springs
1102 Swope Ave,2 Beds,2 Baths,"1,052 sqft",Year Built: 1937,Garage,"$335,000",Colorado Springs
Biloxi Plan in TimberRidge by Vantage Homes,5 Beds,5 Baths,"3,789 sqft",Year Built: 2023,Garage,"$689,000+",Colorado Springs
228 E  Las Vegas St,3 Beds,1 Bath,"1,522 sqft",Year Built: 1903,1 Car Garage,"$180,000",Colorado Springs
11884 Hawk Stone Dr,5 Beds,4 Baths,"4,546 sqft (on 0.34 acres)",Year Built: 2022,3 Car Garage,"$1,017,000",Colorado Springs
9596 Lizard Rock Trl,3 Beds,3 Baths,"3,748 sqft (on 0.39 acres)",Year Built: 2006,3 Car Garage,"$709,000",Colorado Springs
220 Plan in Hannah Ridge by Classic Homes,2 Beds,2 Baths,"1,304 sqft",Year Built: 2023,No Info,"$457,386+",Colorado Springs
1416 Willshire Dr,3 Beds,1 Bath,792 sqft,Year Built: 1967,1 Car Garage,"$330,000",Colorado Springs
6455 Vistancia Ave,4 Beds,3 Baths,"3,094 sqft",Year Built: 2023,2 Car Garage,"$678,181",Colorado Springs
6715 Fielding Cir,3 Beds,2 Baths,"1,427 sqft",Year Built: 1973,1 Car Garage,"$388,000",Colorado Springs
4-5 Canonwood Rd   #6,,,,,No Info,"$450,000",Colorado Springs
5606 Dusty Chaps Dr,4 Beds,3 Baths,"3,171 sqft",Year Built: 2003,3 Car Garage,"$585,000",Colorado Springs
5309 Artistic Cir,5 Beds,3 Baths,"2,318 sqft",Year Built: 1978,2 Car Garage,"$459,000",Colorado Springs
6449 Vistancia Ave,4 Beds,3 Baths,"2,850 sqft",Year Built: 2023,2 Car Garage,"$632,232",Colorado Springs
Fresco Plan in Revel at Wolf Ranch by Toll Brothers,2 Beds,2 Baths,"3,554 sqft",Year Built: 2023,No Info,"$636,995+",Colorado Springs
9241 Galley Pl,3 Beds,4 Baths,"4,326 sqft",Year Built: 2023,3 Car Garage,"$905,675",Colorado Springs
5806 Callan Dr,3 Beds,3 Baths,"2,570 sqft",Year Built: 2021,2 Car Garage,"$480,000",Colorado Springs
4118 McPherson Ct,4 Beds,4 Baths,"3,481 sqft",Year Built: 1984,2 Car Garage,"$550,000",Colorado Springs
11147 Fossil Dust Dr,4 Beds,3 Baths,"3,198 sqft",Year Built: 2020,2 Car Garage,"$640,000",Colorado Springs
Ashford Type-A Plan in Village Cooperative of Ute Valley (Active Adults 62+) by Village Cooperative,1 Bed,1 Bath,890 sqft,Year Built: 2023,No Info,"$142,000+",Colorado Springs
9443 Cashel Trl,3 Beds,3 Baths,"1,642 sqft",Year Built: 2020,2 Car Garage,"$399,900",Colorado Springs
The Matterhorn Plan in Revel at Wolf Ranch by Challenger Homes,4 Beds,3 Baths,"3,864 sqft",Year Built: 2023,No Info,"$542,900+",Colorado Springs
2018 Wynkoop Dr,3 Beds,3 Baths,"2,383 sqft",Year Built: 1962,Garage,"$420,000",Colorado Springs
Lot 1 Canonwood Rd,2 Beds,1 Bath,"1,064 sqft (on 3.95 acres)",Year Built: 1910,Garage,"$1,950,000",Colorado Springs
Sierra Plan in Wolf Ranch by Classic Homes,6 Beds,4 Baths,"3,339 sqft",Year Built: 2023,No Info,"$595,800+",Colorado Springs
Chestnut by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,3 Beds,2 Baths,"1,543 sqft",Year Built: 2023,No Info,"$337,461+",Colorado Springs
13753 Sand Cherry Pl,7 Beds,5 Baths,"5,160 sqft (on 0.26 acres)",Year Built: 2003,3 Car Garage,"$949,000",Colorado Springs
The Elbert Plan in Chapel Heights by Challenger Homes,4 Beds,3 Baths,"1,949 sqft",Year Built: 2023,No Info,"$419,900+",Colorado Springs
6630 Vistancia Ave,4 Beds,3 Baths,"3,094 sqft",Year Built: 2022,2 Car Garage,"$642,398",Colorado Springs
1186 Magnolia St,Studio,,,Year Built: 1973,6 Parking Spaces,"$500,000",Colorado Springs
1196 Magnolia St,Studio,,,Year Built: 1973,6 Parking Spaces,"$525,000",Colorado Springs
4975 Cliff Point Cir E,3 Beds,3 Baths,"2,994 sqft (on 0.78 acres)",Year Built: 1983,2 Car Garage,"$875,000",Colorado Springs
4514 Crow Creek Dr,3 Beds,3 Baths,"1,354 sqft",Year Built: 2004,2 Car Garage,"$455,900",Colorado Springs
5840 Saxton Hollow Rd,,,,,No Info,"$685,000",Colorado Springs
17629 Emerson Cliff Ct,4 Beds,5 Baths,"4,748 sqft (on 1.01 acres)",Year Built: 2023,3 Car Garage,"$1,596,737",Colorado Springs
3359 W  Bijou St,4 Beds,2 Baths,"2,016 sqft",Year Built: 1966,2 Car Garage,"$500,000",Colorado Springs
917 E  Saint Vrain St,2 Beds,1 Bath,"1,244 sqft",Year Built: 1925,Garage,"$395,000",Colorado Springs
16 Leaming Rd,3 Beds,3 Baths,"3,206 sqft (on 0.46 acres)",Year Built: 1966,2 Car Garage,"$985,000",Colorado Springs
The Weisshorn Plan in Revel at Wolf Ranch by Challenger Homes,4 Beds,3 Baths,"3,626 sqft",Year Built: 2023,No Info,"$537,900+",Colorado Springs
Grandview Plan in Wolf Ranch by Classic Homes,2 Beds,2 Baths,"4,834 sqft",Year Built: 2023,Garage,"$759,500+",Colorado Springs
Urban - Parade Plan in Timber Ridge by Classic Homes,4 Beds,3 Baths,"2,978 sqft",Year Built: 2023,No Info,"$597,800+",Colorado Springs
1180 Crawford Ave,,,,,No Info,"$595,000",Colorado Springs
Sojourner Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,2 Beds,2 Baths,"1,409 sqft",Year Built: 2023,No Info,"$440,990+",Colorado Springs
Pathfinder Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,2 Beds,2 Baths,"1,877 sqft",Year Built: 2023,No Info,"$482,990+",Colorado Springs
Traveler Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,2 Beds,2 Baths,"1,502 sqft",Year Built: 2023,No Info,"$450,990+",Colorado Springs
Voyager Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,2 Beds,2 Baths,"1,877 sqft",Year Built: 2023,No Info,"$461,990+",Colorado Springs
4169 Ascendant Dr,6 Beds,4 Baths,"3,387 sqft",Year Built: 2001,3 Car Garage,"$599,900",Colorado Springs
1870 Final View Aly,3 Beds,3 Baths,"1,602 sqft",Year Built: 2019,2 Car Garage,"$379,000",Colorado Springs
10536 Kalama Dr,4 Beds,4 Baths,"1,979 sqft",Year Built: 2020,2 Car Garage,"$444,900",Colorado Springs
9475 Sand Myrtle Dr,3 Beds,3 Baths,"2,266 sqft",Year Built: 2011,2 Car Garage,"$440,000",Colorado Springs
Willow by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,4 Beds,2 Baths,"2,255 sqft",Year Built: 2023,No Info,"$394,662+",Colorado Springs
1932 Ruffino Dr,5 Beds,4 Baths,"4,778 sqft",Year Built: 2020,3 Car Garage,"$1,125,000",Colorado Springs
Urban - Paradise Plan in Timber Ridge by Classic Homes,3 Beds,3 Baths,"3,748 sqft",Year Built: 2023,Garage,"$653,100+",Colorado Springs
9306 Timberlake Loop,3 Beds,3 Baths,"2,008 sqft",Year Built: 2018,2 Car Garage,"$419,000",Colorado Springs
Rendezvous Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,3 Beds,3 Baths,"2,090 sqft",Year Built: 2023,No Info,"$532,990+",Colorado Springs
Santorini Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,2 Beds,2 Baths,"1,246 sqft",Year Built: 2023,No Info,"$399,990+",Colorado Springs
Kythira Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,2 Beds,2 Baths,"1,527 sqft",Year Built: 2023,No Info,"$425,990+",Colorado Springs
Mykonos Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,2 Beds,2 Baths,"1,366 sqft",Year Built: 2023,No Info,"$409,990+",Colorado Springs
Paros Plan in The Retreat in Banning Lewis Ranch by OakwoodLife,2 Beds,2 Baths,"1,704 sqft",Year Built: 2023,No Info,"$442,990+",Colorado Springs
11730 Bison Meadows Ct,4 Beds,4 Baths,"4,038 sqft (on 5.09 acres)",Year Built: 2017,3 Car Garage,"$1,100,000",Colorado Springs
Bedford Plan in The Trails at Aspen Ridge by Richmond American Homes,3 Beds,3 Baths,"2,319 sqft",Year Built: 2023,No Info,"$496,950+",Colorado Springs
6049 Bennach Grv,2 Beds,2 Baths,"1,844 sqft",Year Built: 2023,2 Car Garage,"$594,033",Colorado Springs
Irvington Plan in Village Cooperative of Ute Valley (Active Adults 62+) by Village Cooperative,2 Beds,2 Baths,"1,684 sqft",Year Built: 2023,No Info,"$316,000+",Colorado Springs
6520 Pawnee Cir,3 Beds,3 Baths,"2,336 sqft",Year Built: 1978,2 Car Garage,"$459,900",Colorado Springs
11043 Tranquil Water Dr,5 Beds,4 Baths,"3,234 sqft",Year Built: 2020,2 Car Garage,"$684,000",Colorado Springs
5730 Kittery Dr,5 Beds,3 Baths,"2,540 sqft",Year Built: 1994,2 Car Garage,"$420,000",Colorado Springs
4090 Foxchase Way,5 Beds,5 Baths,"5,714 sqft (on 2.93 acres)",Year Built: 2018,4 Car Garage,"$2,400,000",Colorado Springs
Branson Plan in Sterling Ranch by Vantage Homes,6 Beds,4 Baths,"3,900 sqft",Year Built: 2023,Garage,"$597,400+",Colorado Springs
Biloxi Plan in Sterling Ranch by Vantage Homes,5 Beds,5 Baths,"3,789 sqft",Year Built: 2023,Garage,"$635,200+",Colorado Springs
Native Plan in Sterling Ranch by Vantage Homes,4 Beds,4 Baths,"4,151 sqft",Year Built: 2023,Garage,"$625,600+",Colorado Springs
Oakridge Plan in Sterling Ranch by Vantage Homes,6 Beds,4 Baths,"4,360 sqft",Year Built: 2023,Garage,"$643,800+",Colorado Springs
Daytona Plan in Sterling Ranch by Vantage Homes,4 Beds,3 Baths,"3,005 sqft",Year Built: 2023,Garage,"$548,500+",Colorado Springs
Princeton Plan in Sterling Ranch by Vantage Homes,4 Beds,3 Baths,"2,748 sqft",Year Built: 2023,Garage,"$524,300+",Colorado Springs
Seabrook Plan in Sterling Ranch by Vantage Homes,5 Beds,4 Baths,"3,245 sqft",Year Built: 2023,Garage,"$567,700+",Colorado Springs
Briarwood Plan in Sterling Ranch by Vantage Homes,7 Beds,7 Baths,"5,581 sqft",Year Built: 2023,Garage,"$749,200+",Colorado Springs
Appaloosa II Plan in Sterling Ranch by Vantage Homes,5 Beds,3 Baths,"3,319 sqft",Year Built: 2023,Garage,"$550,400+",Colorado Springs
Mustang Plan in Sterling Ranch by Vantage Homes,6 Beds,5 Baths,"4,183 sqft",Year Built: 2023,Garage,"$638,900+",Colorado Springs
Tahoe Plan in Sterling Ranch by Vantage Homes,6 Beds,5 Baths,"4,286 sqft",Year Built: 2023,Garage,"$649,900+",Colorado Springs
Sanibel II Plan in Sterling Ranch by Vantage Homes,4 Beds,3 Baths,"3,113 sqft",Year Built: 2023,Garage,"$559,500+",Colorado Springs
3738 Red Canon Pl,2 Beds,2 Baths,"1,545 sqft",Year Built: 1983,Garage,"$360,000",Colorado Springs
941 Tampico Ct,2 Beds,1 Bath,960 sqft,Year Built: 1986,1 Car Garage,"$285,000",Colorado Springs
1209 Suncrest Way,3 Beds,2 Baths,"2,986 sqft (on 0.34 acres)",Year Built: 1979,2 Car Garage,"$550,000",Colorado Springs
14215 Gleneagle Dr,4 Beds,4 Baths,"3,059 sqft (on 0.29 acres)",Year Built: 1984,2 Car Garage,"$665,000",Colorado Springs
5929 Eagle Glen Vw #105,3 Beds,4 Baths,"1,963 sqft",Year Built: 2006,2 Car Garage,"$430,000",Colorado Springs
421 S  Cedar St,3 Beds,2 Baths,"1,144 sqft",Year Built: 1904,No Info,"$384,900",Colorado Springs
1972 Montebello Dr W,4 Beds,4 Baths,"3,318 sqft (on 0.27 acres)",Year Built: 2001,3 Car Garage,"$712,000",Colorado Springs
5637 Cubbage Dr,4 Beds,3 Baths,"4,428 sqft",Year Built: 2018,3 Car Garage,"$749,500",Colorado Springs
Massey Plan in Sterling Ranch by Vantage Homes,5 Beds,4 Baths,"3,890 sqft",Year Built: 2023,Garage,"$597,600+",Colorado Springs
Copperwood Plan in Sterling Ranch by Vantage Homes,6 Beds,5 Baths,"4,642 sqft",Year Built: 2023,Garage,"$657,600+",Colorado Springs
Fairhope Plan in Sterling Ranch by Vantage Homes,6 Beds,5 Baths,"4,284 sqft",Year Built: 2023,Garage,"$641,100+",Colorado Springs
Berkeley Plan in Sterling Ranch by Vantage Homes,5 Beds,4 Baths,"3,625 sqft",Year Built: 2023,Garage,"$585,000+",Colorado Springs
Carlton II Plan in Sterling Ranch by Vantage Homes,6 Beds,5 Baths,"3,766 sqft",Year Built: 2023,Garage,"$628,900+",Colorado Springs
Willowwood II Plan in Sterling Ranch by Vantage Homes,5 Beds,4 Baths,"4,081 sqft",Year Built: 2023,Garage,"$657,400+",Colorado Springs
145 Cornell St,3 Beds,2 Baths,"1,794 sqft",Year Built: 1960,3 Car Garage,"$395,000",Colorado Springs
6391 Gossamer St,3 Beds,2 Baths,"1,172 sqft",Year Built: 2000,2 Car Garage,"$380,000",Colorado Springs
5581 Silverstone Ter,4 Beds,3 Baths,"3,278 sqft",Year Built: 2020,2 Car Garage,"$625,000",Colorado Springs
5745 Thurless Ln,3 Beds,2 Baths,"1,643 sqft",Year Built: 2023,2 Car Garage,"$459,277",Colorado Springs
7554 Potomac Dr,4 Beds,4 Baths,"3,314 sqft",Year Built: 1998,3 Car Garage,"$600,000",Colorado Springs
49 McBurney Blvd,5 Beds,3 Baths,"2,371 sqft",Year Built: 1965,2 Car Garage,"$427,000",Colorado Springs
1225 Montezuma Rd,4 Beds,3 Baths,"3,208 sqft (on 3.50 acres)",Year Built: 1975,2 Car Garage,"$895,000",Colorado Springs
240 Writers Way,Studio,,,Year Built: 2005,2 Parking Spaces,"$799,900",Colorado Springs
134 Mayflower St,4 Beds,4 Baths,"2,975 sqft",Year Built: 2017,2 Car Garage,"$695,000",Colorado Springs
1612 N  Royer St,4 Beds,3 Baths,"3,535 sqft",Year Built: 1900,1 Car Garage,"$859,900",Colorado Springs
324 W  Ramona Ave,3 Beds,1 Bath,"1,130 sqft",Year Built: 1952,1 Car Garage,"$420,000",Colorado Springs
5466 Leon Young Drive,5 Beds,4 Baths,"4,548 sqft (on 0.26 acres)",Year Built: 2016,3 Car Garage,"$875,000",Colorado Springs
Oakwood Plan in Village Cooperative of Ute Valley (Active Adults 62+) by Village Cooperative,1 Bed,2 Baths,"1,239 sqft",Year Built: 2023,No Info,"$218,000+",Colorado Springs
4430 S  Fortune Cir,3 Beds,2 Baths,"1,990 sqft",Year Built: 1970,1 Car Garage,"$415,000",Colorado Springs
1822 E Pikes Peak Avenue,5 Beds,2 Baths,"2,240 sqft",Year Built: 1951,1 Car Garage,"$525,000",Colorado Springs
1809 Couch Pl,4 Beds,2 Baths,"1,826 sqft",Year Built: 1963,1 Car Garage,"$394,900",Colorado Springs
9433 Bugaboo Dr,5 Beds,4 Baths,"4,111 sqft",Year Built: 2023,3 Car Garage,"$759,602",Colorado Springs
3339 Skywatch Hts,3 Beds,3 Baths,"4,155 sqft",Year Built: 2023,3 Car Garage,"$999,000",Colorado Springs
9441 Bugaboo Dr,4 Beds,3 Baths,"3,638 sqft",Year Built: 2023,3 Car Garage,"$742,164",Colorado Springs
9425 Bugaboo Dr,4 Beds,3 Baths,"3,807 sqft",Year Built: 2023,3 Car Garage,"$734,814",Colorado Springs
9417 Bugaboo Dr,4 Beds,3 Baths,"3,655 sqft",Year Built: 2023,2 Car Garage,"$789,000",Colorado Springs
7028 Preble Dr,3 Beds,3 Baths,"1,910 sqft",Year Built: 2018,2 Car Garage,"$505,000",Colorado Springs
6483 Glencullen Vw,3 Beds,3 Baths,"1,661 sqft",Year Built: 2020,2 Car Garage,"$397,500",Colorado Springs
2368 Lone Willow Vw,4 Beds,4 Baths,"2,768 sqft",Year Built: 2016,2 Car Garage,"$650,000",Colorado Springs
1121 Antrim Loop,3 Beds,3 Baths,"3,366 sqft",Year Built: 2016,2 Car Garage,"$500,000",Colorado Springs
7455 Forest Meadows Ave,3 Beds,3 Baths,"2,068 sqft",Year Built: 2020,2 Car Garage,"$420,000",Colorado Springs
6370 Lochside Vw,5 Beds,4 Baths,"4,044 sqft",Year Built: 2020,2 Car Garage,"$830,000",Colorado Springs
Hemingway Plan in Hansen Ranch by Richmond American Homes,4 Beds,3 Baths,"2,548 sqft",Year Built: 2023,No Info,"$560,950+",Colorado Springs
340 Lariat Ln,3 Beds,5 Baths,"4,369 sqft (on 2.50 acres)",Year Built: 1992,8 Car Garage,"$1,645,000",Colorado Springs
Oleander by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,3 Beds,2 Baths,"1,780 sqft",Year Built: 2023,No Info,"$358,860+",Colorado Springs
6405 Kilkenny Ct,5 Beds,4 Baths,"3,449 sqft",Year Built: 2012,2 Car Garage,"$560,000",Colorado Springs
5316 Arroyo St,5 Beds,4 Baths,"2,937 sqft",Year Built: 2002,2 Car Garage,"$514,800",Colorado Springs
4372 Lashelle Ave  #A & B,Studio,,,Year Built: 1987,2 Parking Spaces,"$580,000",Colorado Springs
Seabrook Plan in TimberRidge by Vantage Homes,5 Beds,4 Baths,"3,245 sqft",Year Built: 2023,Garage,"$624,500+",Colorado Springs
80 Langley Pl,5 Beds,4 Baths,"3,912 sqft",Year Built: 1993,2 Car Garage,"$815,000",Colorado Springs
1524 Saratoga Dr,5 Beds,2 Baths,"2,120 sqft",Year Built: 1964,1 Car Garage,"$430,000",Colorado Springs
520 Obyrne Ct,3 Beds,2 Baths,"1,486 sqft",Year Built: 1980,2 Car Garage,"$399,900",Colorado Springs
10139 Moon Walk Dr,4 Beds,3 Baths,"3,520 sqft",Year Built: 2018,2 Car Garage,"$695,000",Colorado Springs
1012 Mercury Dr,3 Beds,2 Baths,"1,508 sqft",Year Built: 1954,1 Car Garage,"$517,500",Colorado Springs
3107 Broadmoor Valley Rd #D,2 Beds,2 Baths,"1,628 sqft",Year Built: 1979,Garage,"$399,500",Colorado Springs
4154 Hampshire Pl,5 Beds,3 Baths,"3,898 sqft (on 0.35 acres)",Year Built: 1979,2 Car Garage,"$710,000",Colorado Springs
2587 Integrity Ct,5 Beds,4 Baths,"3,666 sqft",Year Built: 2006,2 Car Garage,"$637,900",Colorado Springs
6071 Old Glory Dr,3 Beds,3 Baths,"1,956 sqft",Year Built: 2023,2 Car Garage,"$404,554",Colorado Springs
6061 Old Glory Dr,3 Beds,3 Baths,"1,671 sqft",Year Built: 2023,2 Car Garage,"$378,802",Colorado Springs
2393 Stepping Stones Way,2 Beds,2 Baths,995 sqft,Year Built: 1983,Garage,"$290,000",Colorado Springs
434 Valley Hi Cir #A4,2 Beds,2 Baths,"1,072 sqft",Year Built: 1965,Garage,"$185,000",Colorado Springs
2515 N  Chelton Rd,5 Beds,4 Baths,"4,454 sqft (on 0.53 acres)",Year Built: 1953,6 Car Garage,"$1,075,000",Colorado Springs
7426 Gorgeted Quail Grv,2 Beds,2 Baths,"1,108 sqft",Year Built: 2023,2 Car Garage,"$378,432",Colorado Springs
7013 Oak Hills Ct,5 Beds,4 Baths,"5,889 sqft (on 0.74 acres)",Year Built: 1977,3 Car Garage,"$860,000",Colorado Springs
2418 Parma Ct,5 Beds,4 Baths,"5,016 sqft (on 0.33 acres)",Year Built: 2023,3 Car Garage,"$1,076,083",Colorado Springs
1940 Ruffino Dr,4 Beds,3 Baths,"4,158 sqft (on 0.27 acres)",Year Built: 2021,3 Car Garage,"$925,000",Colorado Springs
5237 Sand Hill Dr,5 Beds,3 Baths,"3,708 sqft",Year Built: 2002,2 Car Garage,"$619,000",Colorado Springs
2132 Denton Grv #103,1 Bed,1 Bath,874 sqft,Year Built: 1996,1 Car Garage,"$289,000",Colorado Springs
4585 Jet Wing Cir W,3 Beds,3 Baths,"2,082 sqft",Year Built: 1997,2 Car Garage,"$429,000",Colorado Springs
6687 Rubicon Dr,3 Beds,3 Baths,"2,140 sqft",Year Built: 2021,2 Car Garage,"$410,000",Colorado Springs
2240 Hoodoo Dr,5 Beds,4 Baths,"4,259 sqft (on 0.29 acres)",Year Built: 1998,3 Car Garage,"$875,000",Colorado Springs
3600 N Cascade  Lot 65,2 Beds,1 Bath,720 sqft,Year Built: 1968,2 Parking Spaces,"$59,900",Colorado Springs
5304 Cambria Dr,5 Beds,3 Baths,"3,092 sqft (on 0.90 acres)",Year Built: 1976,Garage,"$729,000",Colorado Springs
8255 Loganwood Ct,5 Beds,4 Baths,"5,316 sqft (on 0.42 acres)",Year Built: 1993,3 Car Garage,"$1,100,000",Colorado Springs
6592 Justice Way,5 Beds,4 Baths,"3,388 sqft",Year Built: 2014,4 Car Garage,"$575,000",Colorado Springs
10146 Intrepid Way,3 Beds,3 Baths,"2,726 sqft",Year Built: 2015,2 Car Garage,"$445,000",Colorado Springs
Sundance Plan in Wolf Ranch by Classic Homes,6 Beds,5 Baths,"4,004 sqft",Year Built: 2023,No Info,"$643,800+",Colorado Springs
6460 Whirlwind Dr,4 Beds,4 Baths,"2,860 sqft",Year Built: 1998,3 Car Garage,"$539,999",Colorado Springs
2475 Edenderry Dr,5 Beds,4 Baths,"3,932 sqft",Year Built: 1992,3 Car Garage,"$825,000",Colorado Springs
439 Mountain Pass Vw,5 Beds,3 Baths,"3,156 sqft (on 0.38 acres)",Year Built: 2018,3 Car Garage,"$899,900",Colorado Springs
1178 Gold Hill Mesa Dr,3 Beds,3 Baths,"2,687 sqft",Year Built: 2016,2 Car Garage,"$620,000",Colorado Springs
Kingston Plan in Village Cooperative of Ute Valley (Active Adults 62+) by Village Cooperative,2 Beds,2 Baths,"1,470 sqft",Year Built: 2023,No Info,"$263,000+",Colorado Springs
9232 Rock Pond Way,4 Beds,3 Baths,"3,304 sqft",Year Built: 2010,3 Car Garage,"$670,000",Colorado Springs
6049 Haster Grv,2 Beds,2 Baths,"1,567 sqft",Year Built: 2022,2 Car Garage,"$526,906",Colorado Springs
4919 Rocking R Dr,5 Beds,4 Baths,"2,772 sqft (on 1 acre)",Year Built: 1967,3 Car Garage,"$745,000",Colorado Springs
2756 Rigel Dr,4 Beds,3 Baths,"3,418 sqft (on 0.33 acres)",Year Built: 1971,2 Car Garage,"$850,000",Colorado Springs
849 Shrine Vw,3 Beds,3 Baths,"3,370 sqft",Year Built: 1994,2 Car Garage,"$600,000",Colorado Springs
6284 Mount Ouray Dr,4 Beds,3 Baths,"3,248 sqft",Year Built: 2011,3 Car Garage,"$585,000",Colorado Springs
7535 Bigtooth Maple Dr,4 Beds,3 Baths,"3,345 sqft",Year Built: 2017,2 Car Garage,"$540,000",Colorado Springs
11778 Black Creek Dr,4 Beds,5 Baths,"4,021 sqft (on 0.33 acres)",Year Built: 2023,4 Car Garage,"$1,050,000",Colorado Springs
15095 E  Coachman Dr,3 Beds,3 Baths,"2,521 sqft (on 5 acres)",Year Built: 1985,2 Car Garage,"$990,000",Colorado Springs
6045 Williams St,4 Beds,3 Baths,"3,624 sqft",Year Built: 2023,3 Car Garage,"$771,900",Colorado Springs
4861 Horse Gulch Loop,5 Beds,4 Baths,"3,688 sqft",Year Built: 2021,5 Car Garage,"$880,000",Colorado Springs
3730 Penny Poin #F,2 Beds,2 Baths,"1,137 sqft",Year Built: 1998,Garage,"$317,500",Colorado Springs
Rosewood Plan in Wolf Ranch by Classic Homes,5 Beds,4 Baths,"3,188 sqft",Year Built: 2023,No Info,"$577,400+",Colorado Springs
Harlan by Bonnavilla Plan in Build on Your Lot by Seeger Homes by Seeger Homes,3 Beds,3 Baths,"2,339 sqft",Year Built: 2023,No Info,"$439,287+",Colorado Springs
5950 Eagle Glen Vw   #101,3 Beds,3 Baths,"2,175 sqft",Year Built: 2023,2 Car Garage,"$540,000",Colorado Springs
5940 Eagle Glen Vw   #102,3 Beds,3 Baths,"2,175 sqft",Year Built: 2023,2 Car Garage,"$540,000",Colorado Springs
5940 Eagle Glen Vw   #101,3 Beds,3 Baths,"2,175 sqft",Year Built: 2023,2 Car Garage,"$540,000",Colorado Springs
5930 Eagle Glen Vw   #102,3 Beds,3 Baths,"2,175 sqft",Year Built: 2023,2 Car Garage,"$540,000",Colorado Springs
5950 Eagle Glen Vw   #102,3 Beds,3 Baths,"2,175 sqft",Year Built: 2023,2 Car Garage,"$540,000",Colorado Springs
5930 Eagle Glen Vw   #101,3 Beds,3 Baths,"2,175 sqft",Year Built: 2023,2 Car Garage,"$540,000",Colorado Springs
405 Roxbury Cir,5 Beds,5 Baths,"4,397 sqft (on 0.81 acres)",Year Built: 1981,2 Car Garage,"$1,125,000",Colorado Springs
1962 Queens Canyon Ct,4 Beds,3 Baths,"3,728 sqft (on 0.27 acres)",Year Built: 2000,3 Car Garage,"$735,000",Colorado Springs
9736 Wando Dr,7 Beds,4 Baths,"3,373 sqft",Year Built: 2018,2 Car Garage,"$549,900",Colorado Springs
9218 Galley Pl,4 Beds,4 Baths,"3,533 sqft",Year Built: 2023,4 Car Garage,"$825,326",Colorado Springs
3251 Virgo Dr,4 Beds,4 Baths,"5,276 sqft",Year Built: 2023,3 Car Garage,"$897,495",Colorado Springs
